Time,FrontalAxis,VerticalAxis,LateralAxis,Gender,SensorId,signal,Phase,Frequence,Activity
807.83,0.42446000000000006,0.29627,-0.96014,0,3,-66.0,4.6157,922.25,3
808.25,0.29548,0.3422,-1.0057,0,3,-68.0,4.0528,923.25,3
809.0,0.44791000000000003,0.28478000000000003,-0.9373299999999999,0,3,-70.0,0.39116999999999996,924.25,3
809.5,0.34238,0.3422,-0.9829399999999999,0,2,-51.0,2.3516,921.25,3
809.75,0.41273000000000004,0.29627,-0.94873,0,2,-50.5,2.8916,920.25,3
810.0,0.24858000000000002,0.35368,-1.0286,0,3,-68.5,3.8211,923.75,3
811.0,0.28376,0.35368,-0.99434,0,3,-65.5,4.9624,921.75,3
812.0,0.38928,0.29627,-0.96014,0,2,-50.5,2.3547,921.25,3
812.25,0.29548,0.36516,-0.99434,0,3,-68.5,0.66115,923.75,3
813.25,0.50654,0.25033,-0.9259299999999999,0,2,-52.5,1.6276,922.75,3
813.5,0.51826,0.22737,-0.9259299999999999,0,2,-51.5,2.0893,921.75,3
813.75,0.43618999999999997,0.28478000000000003,-0.96014,0,3,-69.5,0.33901,924.25,3
814.5,0.23685,0.3422,-1.0286,0,2,-50.0,2.9192,920.25,3
814.6,0.2603,0.33071999999999996,-1.0172,0,3,-64.0,5.78,920.25,3
815.25,0.33066,0.33071999999999996,-0.99434,0,3,-68.0,0.9786799999999999,923.25,3
816.0,0.34238,0.33071999999999996,-0.99434,0,3,-66.0,1.7319,921.75,3
816.58,0.31893,0.35368,-0.99434,0,3,-64.0,2.3286,920.75,3
816.75,0.38928,0.29627,-0.9829399999999999,0,2,-51.0,2.3347,921.25,3
817.0,0.24858000000000002,0.33071999999999996,-1.0286,0,2,-50.5,5.9319,920.25,3
818.0,0.27203,0.35368,-1.0172,0,3,-69.0,4.0927,923.25,3
818.58,0.65897,0.18143,-0.88031,0,2,-51.5,2.011,921.75,3
818.75,0.22513000000000002,0.3422,-1.0286,0,3,-70.5,0.37276,924.25,3
819.33,0.54171,0.23885,-0.9145200000000001,0,3,-65.5,2.0571,921.25,3
819.5,0.30721,0.35368,-1.0057,0,2,-50.5,2.8455,920.25,3
819.75,0.44791000000000003,0.26182,-0.96014,0,3,-69.0,0.6764899999999999,923.75,3
820.5,0.40101,0.30775,-0.96014,0,2,-52.5,1.5953,922.75,3
820.75,0.24858000000000002,0.35368,-1.0172,0,3,-70.5,3.3794,924.75,3
821.5,0.6472399999999999,0.19292,-0.88031,0,2,-50.5,2.6047,920.75,3
821.83,0.37756,0.33071999999999996,-0.9829399999999999,0,2,-50.0,2.9161,920.25,3
822.5,0.22513000000000002,0.35368,-1.0286,0,2,-52.0,1.8377,922.25,3
822.83,0.60034,0.21588000000000002,-0.88031,0,2,-53.0,1.3959,923.25,3
823.0,0.29548,0.3422,-1.0057,0,2,-52.5,1.6168,922.75,3
823.5,0.35411,0.33071999999999996,-0.99434,0,3,-70.0,0.46633,924.25,3
824.08,0.24858000000000002,0.3422,-1.0172,0,2,-51.0,2.235,921.25,3
824.33,0.29548,0.3422,-1.0172,0,3,-64.0,5.869,920.25,3
824.75,0.2603,0.35368,-1.0172,0,2,-51.5,1.896,922.25,3
825.25,0.27203,0.3422,-1.0172,0,2,-53.0,1.4113,923.25,3
825.75,0.34238,0.33071999999999996,-0.99434,0,2,-51.5,2.1,921.75,3
826.0,0.60034,0.2044,-0.8917200000000001,0,2,-53.5,0.99249,924.25,3
826.25,0.61207,0.19292,-0.88031,0,2,-50.5,2.5725,920.75,3
826.5,0.22513000000000002,0.35368,-0.99434,0,2,-51.0,2.3163,921.25,3
826.75,0.47136000000000006,0.22737,-0.9259299999999999,0,2,-50.0,2.8839,920.25,3
827.0,0.44791000000000003,0.26182,-0.96014,0,3,-69.0,3.8948,923.75,3
827.83,0.51826,0.23885,-0.9145200000000001,0,2,-52.5,1.6076,922.75,3
828.25,0.42446000000000006,0.2733,-0.94873,0,3,-70.0,0.4019,924.25,3
829.0,0.52999,0.23885,-0.90312,0,2,-51.0,2.3547,921.25,3
829.08,0.27203,0.3422,-1.0057,0,2,-50.0,2.9345,920.25,3
829.25,0.40101,0.33071999999999996,-1.0057,0,2,-50.0,6.1267,920.25,3
829.5,0.30721,0.38813000000000003,-1.0628,0,2,-53.5,1.2364,923.75,3
830.5,0.28376,0.3422,-1.0057,0,2,-51.5,2.1169,921.75,3
831.25,0.47136000000000006,0.26182,-0.9373299999999999,0,2,-50.0,2.62,920.75,3
831.5,0.27203,0.31923,-1.0286,0,2,-50.5,2.347,921.25,3
831.75,0.36583000000000004,0.31923,-0.97154,0,2,-50.0,2.9589999999999996,920.25,3
832.25,0.54171,0.2044,-0.9259299999999999,0,2,-53.0,1.3821,923.25,3
833.0,0.57689,0.21588000000000002,-0.8917200000000001,0,2,-51.0,2.0893,921.75,3
833.08,0.2603,0.3422,-1.0172,0,2,-51.5,2.0816,921.75,3
833.5,0.30721,0.3422,-1.0172,0,2,-50.5,2.6354,920.75,3
833.83,0.28376,0.35368,-1.0057,0,2,-50.5,2.3378,921.25,3
834.0,0.24858000000000002,0.3422,-1.0172,0,2,-50.0,2.9038,920.25,3
834.6,0.2603,0.35368,-1.0286,0,3,-66.0,4.6955,922.25,3
835.5,0.49481,0.26182,-0.9259299999999999,0,2,-51.5,2.0647,921.75,3
835.75,0.28376,0.35368,-0.99434,0,3,-68.5,0.48167,924.25,3
836.0,0.44791000000000003,0.29627,-0.9373299999999999,0,2,-50.5,2.6047,920.75,3
836.25,0.24858000000000002,0.33071999999999996,-1.0057,0,2,-50.5,2.3501,921.25,3
837.0,0.33066,0.3422,-1.0057,0,3,-66.0,1.5263,922.25,3
837.75,0.38928,0.30775,-0.97154,0,3,-70.5,0.15492999999999998,924.75,3
838.0,0.47136000000000006,0.26182,-0.94873,0,3,-69.5,3.6095,924.25,3
838.5,0.42446000000000006,0.30775,-0.9373299999999999,0,2,-50.5,2.6507,920.75,3
838.83,0.2603,0.33071999999999996,-1.0286,0,2,-50.0,2.9729,920.25,3
839.13,0.41273000000000004,0.2733,-0.96014,0,3,-68.0,0.8268200000000001,923.75,3
840.25,0.24858000000000002,0.3422,-1.0172,0,2,-51.5,2.1292,921.75,3
841.0,0.28376,0.3422,-1.0172,0,2,-50.5,2.6277,920.75,3
841.25,0.2603,0.3422,-1.0172,0,2,-50.5,2.3853,921.25,3
841.33,0.27203,0.3422,-1.0286,0,3,-63.0,2.6967,920.25,3
841.85,0.56517,0.21588000000000002,-0.8917200000000001,0,3,-65.5,1.5769,922.25,3
842.33,0.30721,0.30775,-0.97154,0,2,-52.5,1.5417,922.75,3
842.83,0.40101,0.36516,-0.9145200000000001,0,2,-51.0,2.0571,921.75,3
843.33,0.50654,0.28478000000000003,-0.9145200000000001,0,2,-50.0,2.6553,920.75,3
843.5,0.35411,0.3422,-0.99434,0,2,-50.0,2.6154,920.75,3
844.25,0.28376,0.35368,-1.0172,0,2,-51.5,1.9037,922.25,3
844.5,0.49481,0.22737,-0.9373299999999999,0,2,-53.0,1.4419,923.25,3
845.25,0.60034,0.21588000000000002,-0.8917200000000001,0,2,-51.0,2.1783,921.75,3
845.33,0.24858000000000002,0.30775,-1.0172,0,2,-51.0,2.2227,921.75,3
846.0,0.44791000000000003,0.25033,-0.94873,0,2,-50.5,2.4406,921.25,3
846.33,0.24858000000000002,0.33071999999999996,-1.0172,0,2,-49.5,6.1298,920.25,3
846.5,0.31893,0.33071999999999996,-1.0057,0,2,-51.5,1.8899,922.25,3
847.25,0.51826,0.23885,-0.90312,0,3,-68.0,1.3054,922.75,3
847.5,0.28376,0.33071999999999996,-1.0057,0,2,-51.5,2.0463,921.75,3
848.25,0.40101,0.30775,-0.97154,0,2,-50.5,2.6277,920.75,3
848.33,0.24858000000000002,0.33071999999999996,-1.0286,0,2,-50.5,2.6430000000000002,920.75,3
848.75,0.34238,0.29627,-1.0172,0,3,-64.0,2.7213,920.25,3
849.0,0.29548,0.3422,-0.99434,0,2,-51.5,1.9113,922.25,3
849.5,0.27203,0.33071999999999996,-1.0172,0,2,-52.5,1.4603,923.25,3
850.0,0.24858000000000002,0.33071999999999996,-1.0172,0,2,-51.0,2.1552,921.75,3
850.5,0.38928,0.29627,-0.96014,0,3,-63.5,2.4007,920.75,3
851.1,0.24858000000000002,0.3422,-1.0172,0,2,-49.5,6.0592,920.25,3
851.25,0.30721,0.3422,-1.0057,0,2,-53.5,1.1858,923.75,3
851.6,0.29548,0.3422,-1.0172,0,2,-51.5,1.8362,922.25,3
852.1,0.30721,0.3422,-1.0057,0,2,-52.0,1.6552,922.75,3
852.5,0.28376,0.33071999999999996,-1.0172,0,2,-51.0,2.0862,921.75,3
853.55,0.27203,0.3422,-1.0057,0,2,-49.5,6.0408,920.25,3
853.6,0.24858000000000002,0.35368,-1.0057,0,3,-62.5,5.8659,920.25,3
854.0,0.2603,0.35368,-0.99434,0,2,-51.5,1.8239,922.25,3
854.58,0.41273000000000004,0.30775,-0.96014,0,3,-66.0,1.3315,922.75,3
855.0,0.68242,0.18143,-0.8689100000000001,0,3,-65.0,1.8730000000000002,921.75,3
855.5,0.35411,0.33071999999999996,-0.99434,0,2,-50.0,2.6783,920.75,3
855.75,0.43618999999999997,0.28478000000000003,-0.94873,0,2,-50.5,2.3976,921.25,3
856.13,0.68242,0.16995,-0.8689100000000001,0,2,-49.5,6.0914,920.25,3
856.25,0.2603,0.3422,-1.0172,0,3,-66.0,1.6230000000000002,922.25,3
857.25,0.44791000000000003,0.29627,-0.96014,0,2,-50.5,2.1506,921.75,3
858.1,0.62379,0.16995,-0.90312,0,2,-49.5,2.7458,920.75,3
858.15,0.33066,0.31923,-1.0057,0,2,-50.0,2.7243,920.75,3
858.25,0.30721,0.30775,-1.0172,0,2,-50.5,2.4298,921.25,3
858.75,0.2603,0.33071999999999996,-1.0057,0,2,-51.5,1.8715,922.25,3
859.25,0.29548,0.3422,-0.99434,0,2,-52.5,1.3944,923.25,3
859.5,0.28376,0.33071999999999996,-1.0172,0,3,-65.5,4.5099,922.75,3
860.0,0.38928,0.30775,-0.9829399999999999,0,2,-55.0,0.33748,925.75,3
860.25,0.2603,0.31923,-1.0172,0,2,-50.0,2.6753,920.75,3
860.83,0.30721,0.33071999999999996,-0.99434,0,2,-49.5,2.9775,920.25,3
861.75,0.27203,0.35368,-1.0286,0,3,-66.5,4.2951,923.25,3
862.25,0.28376,0.33071999999999996,-1.0057,0,2,-50.5,2.1752,921.75,3
862.75,0.60034,0.19292,-0.8917200000000001,0,2,-50.0,2.6937,920.75,3
863.08,0.43618999999999997,0.28478000000000003,-0.94873,0,2,-50.0,2.4298,921.25,3
863.5,0.27203,0.31923,-1.0057,0,3,-67.5,4.1617,923.75,3
864.08,0.34238,0.31923,-0.99434,0,2,-52.5,1.4772,923.25,3
864.75,0.27203,0.3422,-1.0172,0,2,-50.5,2.1905,921.75,3
865.25,0.24858000000000002,0.30775,-1.0172,0,3,-63.5,5.7171,920.75,3
865.75,0.51826,0.25033,-0.9259299999999999,0,2,-49.5,6.1651,920.25,3
866.75,0.28376,0.33071999999999996,-1.0057,0,2,-51.5,1.7012,922.75,3
866.85,0.24858000000000002,0.3422,-1.0172,0,2,-54.0,0.8084100000000001,924.75,3
867.0,0.52999,0.23885,-0.9145200000000001,0,2,-51.0,2.1522,921.75,3
867.88,0.54171,0.23885,-0.9259299999999999,0,2,-49.5,2.7029,920.75,3
868.25,0.41273000000000004,0.30775,-0.97154,0,2,-52.5,1.2318,923.75,3
869.25,0.52999,0.25033,-0.9145200000000001,0,2,-52.0,1.6122,922.75,3
869.58,0.28376,0.3422,-1.0172,0,3,-64.5,1.9482,921.75,3
870.25,0.24858000000000002,0.33071999999999996,-1.0172,0,2,-49.5,2.6753,920.75,3
870.33,0.31893,0.33071999999999996,-1.0057,0,2,-50.0,2.3930000000000002,921.25,3
871.0,0.56517,0.19292,-0.9145200000000001,0,2,-51.0,1.9129,922.25,3
871.58,0.28376,0.33071999999999996,-1.0172,0,3,-67.5,1.5417,922.75,3
872.0,0.31893,0.37665,-1.0057,0,3,-67.5,5.4211,921.75,3
872.5,0.28376,0.36516,-1.0057,0,2,-51.0,2.5019,920.75,3
873.0,0.37756,0.33071999999999996,-0.99434,0,2,-49.5,6.1022,920.25,3
873.25,0.68242,0.21588000000000002,-0.85751,0,2,-51.5,1.8254,922.25,3
874.1,0.2134,0.35368,-1.0286,0,2,-52.0,1.6183,922.75,3
875.08,0.67069,0.16995,-0.88031,0,2,-49.5,2.6277,920.75,3
875.1,0.28376,0.30775,-1.0172,0,2,-50.0,2.6461,920.75,3
875.33,0.30721,0.33071999999999996,-1.0057,0,3,-64.5,2.3163,921.25,3
875.75,0.54171,0.23885,-0.90312,0,2,-51.5,1.9098,922.25,3
876.5,0.58862,0.19292,-0.90312,0,2,-52.0,1.6582,922.75,3
876.75,0.29548,0.31923,-1.0172,0,2,-51.0,2.0448,921.75,3
877.5,0.41273000000000004,0.28478000000000003,-0.97154,0,3,-64.0,5.7831,920.75,3
878.0,0.37756,0.30775,-0.9829399999999999,0,2,-49.5,6.1528,920.25,3
878.25,0.56517,0.21588000000000002,-0.90312,0,2,-51.5,1.9175,922.25,3
879.25,0.60034,0.19292,-0.90312,0,2,-51.0,2.1046,921.75,3
879.35,0.28376,0.31923,-1.0172,0,2,-51.0,2.1169,921.75,3
879.75,0.69414,0.19292,-0.8461,0,2,-49.5,5.8598,920.75,3
880.0,0.28376,0.30775,-1.0057,0,2,-50.0,2.4145,921.25,3
880.25,0.36583000000000004,0.3422,-0.99434,0,2,-50.5,2.3501,921.25,3
880.33,0.28376,0.31923,-0.99434,0,3,-63.5,6.027,920.25,3
881.0,0.29548,0.33071999999999996,-0.99434,0,3,-70.0,0.14265999999999998,925.25,3
881.5,0.54171,0.22737,-0.9259299999999999,0,2,-50.5,2.1292,921.75,3
881.75,0.27203,0.33071999999999996,-1.0172,0,2,-50.5,2.169,921.75,3
882.5,0.28376,0.31923,-1.0057,0,2,-50.0,2.3823,921.25,3
882.75,0.35411,0.36516,-1.0172,0,2,-49.5,2.9652,920.25,3
882.83,0.36583000000000004,0.31923,-0.99434,0,2,-49.5,2.9698,920.25,3
883.0,0.47136000000000006,0.25033,-0.9373299999999999,0,2,-51.0,1.9067,922.25,3
883.25,0.2603,0.37665,-1.0172,0,2,-51.5,1.9267,922.25,3
883.75,0.42446000000000006,0.28478000000000003,-0.97154,0,3,-66.0,4.6372,922.75,3
884.0,0.28376,0.31923,-1.0286,0,2,-50.5,2.1875,921.75,3
884.75,0.33066,0.30775,-0.99434,0,2,-50.0,2.6891,920.75,3
885.0,0.2603,0.3422,-1.0057,0,2,-50.5,2.4329,921.25,3
885.25,0.44791000000000003,0.2733,-0.96014,0,2,-49.5,2.9452,920.25,3
885.5,0.40101,0.37665,-0.97154,0,2,-51.0,1.9343,922.25,3
886.0,0.31893,0.31923,-0.99434,0,2,-52.5,1.4251,923.25,3
886.08,0.28376,0.31923,-1.0057,0,2,-51.5,1.6736,922.75,3
886.5,0.74105,0.14698,-0.8461,0,2,-50.5,2.1046,921.75,3
887.0,0.37756,0.3422,-0.99434,0,3,-63.5,5.7478,920.75,3
887.58,0.68242,0.15847,-0.88031,0,2,-49.0,2.9038,920.25,3
887.83,0.42446000000000006,0.31923,-0.97154,0,2,-53.0,1.175,923.75,3
888.08,0.29548,0.33071999999999996,-1.0172,0,2,-51.0,1.8484,922.25,3
888.58,0.28376,0.31923,-1.0286,0,3,-66.0,1.511,922.75,3
889.08,0.61207,0.19292,-0.8917200000000001,0,3,-65.5,2.0433,921.75,3
889.75,0.57689,0.19292,-0.90312,0,2,-49.5,2.6937,920.75,3
890.0,0.27203,0.31923,-1.0172,0,3,-63.0,6.0899,920.25,3
890.25,0.36583000000000004,0.30775,-1.0057,0,2,-51.0,1.9175,922.25,3
890.75,0.31893,0.31923,-1.0057,0,2,-52.5,1.4343,923.25,3
891.0,0.34238,0.30775,-0.99434,0,2,-51.5,1.6736,922.75,3
891.5,0.54171,0.21588000000000002,-0.9145200000000001,0,2,-51.0,2.1445,921.75,3
892.5,0.28376,0.30775,-1.0172,0,2,-49.0,2.9667,920.25,3
892.83,0.29548,0.31923,-1.0172,0,3,-68.5,1.0124,923.75,3
893.5,0.36583000000000004,0.33071999999999996,-1.0057,0,2,-52.0,1.6276,922.75,3
894.0,0.29548,0.3422,-1.0172,0,3,-64.0,2.1031,921.75,3
894.5,0.35411,0.33071999999999996,-1.0057,0,2,-50.0,2.6676,920.75,3
894.75,0.29548,0.33071999999999996,-1.04,0,2,-50.0,2.4099,921.25,3
895.1,0.2603,0.33071999999999996,-0.99434,0,2,-49.0,6.2817,920.25,3
895.38,0.36583000000000004,0.30775,-0.9829399999999999,0,2,-50.5,1.9574,922.25,3
896.08,0.42446000000000006,0.30775,-0.99434,0,3,-66.5,1.534,922.75,3
896.25,0.50654,0.25033,-0.9373299999999999,0,2,-51.0,2.1568,921.75,3
896.75,0.57689,0.2044,-0.8917200000000001,0,3,-71.0,6.2142,925.75,3
897.0,0.52999,0.21588000000000002,-0.9373299999999999,0,2,-50.0,2.4406,921.25,3
897.25,0.6472399999999999,0.15847,-0.8917200000000001,0,2,-50.0,2.4283,921.25,3
897.75,0.29548,0.31923,-0.99434,0,2,-51.0,1.9282,922.25,3
898.25,0.36583000000000004,0.31923,-0.9829399999999999,0,2,-52.0,1.6782,922.75,3
898.75,0.63552,0.16995,-0.90312,0,3,-65.0,2.0034,921.75,3
899.5,0.60034,0.21588000000000002,-0.8917200000000001,0,3,-63.5,5.7478,920.75,3
899.83,0.68242,0.18143,-0.8461,0,2,-49.0,6.1221,920.25,3
900.25,0.51826,0.23885,-0.9259299999999999,0,2,-51.5,1.8868,922.25,3
901.25,0.43618999999999997,0.28478000000000003,-0.94873,0,2,-51.0,2.2028,921.75,3
901.33,0.28376,0.30775,-1.0172,0,3,-68.0,0.6764899999999999,924.25,3
901.75,0.37756,0.30775,-1.0057,0,2,-50.0,2.6937,920.75,3
902.0,0.38928,0.31923,-1.0057,0,2,-50.5,2.4083,921.25,3
902.25,0.49481,0.25033,-0.9373299999999999,0,2,-49.5,6.0976,920.25,3
902.58,0.29548,0.31923,-1.04,0,2,-52.5,1.2379,923.75,3
902.63,0.24858000000000002,0.33071999999999996,-1.0286,0,2,-51.0,1.9144,922.25,3
903.25,0.68242,0.16995,-0.88031,0,2,-51.5,1.6506,922.75,3
903.75,0.47136000000000006,0.2733,-0.94873,0,2,-50.5,2.1675,921.75,3
903.85,0.27203,0.30775,-1.0286,0,2,-53.5,0.99555,924.25,3
904.33,0.31893,0.31923,-1.0057,0,2,-49.5,2.6937,920.75,3
904.45,0.27203,0.3422,-1.0172,0,3,-64.0,2.2657,921.25,3
904.75,0.49481,0.25033,-0.9259299999999999,0,2,-49.5,3.0281,920.25,3
905.0,0.27203,0.35368,-1.0172,0,2,-51.0,1.9374,922.25,3
905.58,0.45963999999999994,0.29627,-0.94873,0,2,-51.5,1.6536,922.75,3
906.25,0.31893,0.33071999999999996,-1.0057,0,3,-69.0,0.6366,924.25,3
907.0,0.33066,0.33071999999999996,-0.99434,0,2,-50.0,2.459,921.25,3
907.08,0.29548,0.33071999999999996,-1.0286,0,2,-49.0,6.1957,920.25,3
907.33,0.28376,0.29627,-1.0172,0,2,-52.5,1.2533,923.75,3
907.5,0.31893,0.31923,-0.99434,0,2,-51.0,1.9175,922.25,3
907.75,0.58862,0.19292,-0.90312,0,2,-52.5,1.4527,923.25,3
908.5,0.50654,0.25033,-0.9259299999999999,0,2,-50.5,2.1813,921.75,3
908.75,0.2603,0.33071999999999996,-1.0172,0,3,-68.5,3.9178,924.25,3
909.5,0.28376,0.33071999999999996,-1.0286,0,2,-49.0,6.2203,920.25,3
909.63,0.29548,0.31923,-1.0172,0,2,-49.0,3.094,920.25,3
910.0,0.68242,0.1355,-0.8689100000000001,0,2,-51.0,1.9758,922.25,3
910.5,0.5534399999999999,0.21588000000000002,-0.9145200000000001,0,2,-51.5,1.6935,922.75,3
911.58,0.30721,0.30775,-1.0057,0,2,-49.5,2.7428,920.75,3
911.75,0.27203,0.31923,-0.99434,0,2,-50.0,2.4482,921.25,3
912.08,0.29548,0.33071999999999996,-1.0286,0,2,-49.0,3.0434,920.25,3
913.0,0.62379,0.2044,-0.88031,0,3,-66.0,1.6107,922.75,3
913.33,0.40101,0.29627,-0.97154,0,3,-64.5,2.0525,921.75,3
914.5,0.67069,0.15847,-0.88031,0,2,-49.0,0.009203900000000001,920.25,3
914.83,0.29548,0.29627,-1.0172,0,2,-51.0,1.962,922.25,3
915.35,0.33066,0.33071999999999996,-0.99434,0,2,-51.5,1.7319,922.75,3
915.75,0.29548,0.29627,-1.0172,0,3,-64.5,2.1307,921.75,3
916.0,0.42446000000000006,0.28478000000000003,-0.97154,0,2,-54.5,0.40804,925.75,3
916.5,0.45963999999999994,0.2733,-0.96014,0,2,-49.5,2.7213,920.75,3
916.85,0.52999,0.22737,-0.9259299999999999,0,2,-49.0,6.1221,920.25,3
917.25,0.29548,0.30775,-1.0057,0,2,-51.0,1.9251,922.25,3
917.75,0.33066,0.31923,-0.99434,0,2,-51.5,1.7288,922.75,3
918.25,0.47136000000000006,0.30775,-0.97154,0,2,-50.5,2.1430000000000002,921.75,3
918.33,0.37756,0.31923,-0.99434,0,3,-68.5,0.71023,924.25,3
918.75,0.49481,0.26182,-0.9259299999999999,0,2,-49.5,2.6860000000000004,920.75,3
919.5,0.42446000000000006,0.29627,-0.97154,0,3,-65.0,1.7902,922.25,3
920.25,0.31893,0.31923,-0.99434,0,2,-51.5,1.6904,922.75,3
920.5,0.36583000000000004,0.30775,-0.9829399999999999,0,3,-64.5,2.1016,921.75,3
921.0,0.29548,0.30775,-1.0172,0,2,-53.0,1.04,924.25,3
921.25,0.62379,0.19292,-0.88031,0,2,-49.5,2.7566,920.75,3
921.5,0.44791000000000003,0.2733,-0.96014,0,2,-50.0,2.4666,921.25,3
921.88,0.29548,0.29627,-1.0057,0,3,-67.5,4.154,923.75,3
922.0,0.28376,0.31923,-1.0172,0,2,-51.0,1.9696,922.25,3
922.58,0.68242,0.15847,-0.8689100000000001,0,3,-67.0,4.4133,923.25,3
923.25,0.41273000000000004,0.2733,-0.9829399999999999,0,2,-50.5,2.2411,921.75,3
923.38,0.29548,0.30775,-1.0172,0,3,-69.0,3.8672,924.25,3
923.83,0.69414,0.15847,-0.8689100000000001,0,2,-50.0,2.5188,921.25,3
924.13,0.38928,0.30775,-0.9829399999999999,0,3,-63.0,2.9621,920.25,3
924.5,0.29548,0.30775,-1.0286,0,2,-51.0,1.9297,922.25,3
924.58,0.33066,0.33071999999999996,-1.0057,0,3,-65.0,1.7717,922.25,3
925.0,0.48308999999999996,0.25033,-0.9373299999999999,0,2,-52.0,1.4956,923.25,3
925.5,0.6472399999999999,0.16995,-0.90312,0,2,-50.0,2.2381,921.75,3
926.0,0.29548,0.29627,-1.0172,0,2,-49.5,2.7443,920.75,3
926.25,0.28376,0.30775,-1.0172,0,2,-49.5,2.7474,920.75,3
926.33,0.37756,0.30775,-0.9829399999999999,0,2,-50.0,2.4712,921.25,3
926.5,0.44791000000000003,0.2733,-0.94873,0,2,-49.0,6.2126,920.25,3
926.83,0.41273000000000004,0.28478000000000003,-0.9829399999999999,0,2,-53.0,1.2409999999999999,923.75,3
927.25,0.36583000000000004,0.29627,-0.99434,0,3,-70.0,0.14265999999999998,925.25,3
927.58,0.34238,0.29627,-1.0057,0,3,-66.5,1.5493,922.75,3
928.25,0.40101,0.30775,-1.0057,0,3,-68.5,0.7133,924.25,3
929.08,0.31893,0.31923,-0.99434,0,2,-49.0,6.2663,920.25,3
929.13,0.30721,0.30775,-0.99434,0,3,-63.0,6.1298,920.25,3
929.5,0.45963999999999994,0.26182,-0.96014,0,2,-50.5,2.008,922.25,3
929.58,0.29548,0.29627,-1.0057,0,3,-70.0,0.25617,925.25,3
930.0,0.45963999999999994,0.25033,-0.94873,0,2,-51.5,1.7043,922.75,3
930.25,0.62379,0.19292,-0.8689100000000001,0,2,-50.5,2.2043,921.75,3
930.5,0.37756,0.31923,-0.99434,0,3,-68.0,3.8656,924.25,3
931.0,0.30721,0.31923,-0.99434,0,2,-49.5,2.7642,920.75,3
931.38,0.52999,0.21588000000000002,-0.9145200000000001,0,2,-50.0,2.4758,921.25,3
931.83,0.29548,0.30775,-1.0172,0,2,-51.0,1.9681,922.25,3
932.5,0.52999,0.2044,-0.9145200000000001,0,2,-51.5,1.7395,922.75,3
932.58,0.29548,0.30775,-1.0057,0,3,-69.5,3.611,924.75,3
933.0,0.57689,0.19292,-0.90312,0,3,-68.5,3.9255,924.25,3
933.75,0.58862,0.19292,-0.9145200000000001,0,2,-49.0,6.1988,920.25,3
933.9,0.29548,0.30775,-1.0172,0,2,-49.0,6.2464,920.25,3
934.25,0.51826,0.23885,-0.9259299999999999,0,2,-50.5,1.9528,922.25,3
934.33,0.33066,0.33071999999999996,-1.0057,0,2,-50.5,1.9773,922.25,3
935.0,0.54171,0.25033,-0.9259299999999999,0,2,-51.5,1.6076,922.75,3
935.75,0.70587,0.18143,-0.8461,0,3,-62.0,5.7908,920.75,3
936.0,0.34238,0.31923,-0.9829399999999999,0,2,-50.0,2.4007,921.25,3
936.25,0.47136000000000006,0.2733,-0.96014,0,2,-49.5,6.1098,920.25,3
936.75,0.62379,0.2044,-0.88031,0,2,-51.0,1.9098,922.25,3
937.0,0.48308999999999996,0.23885,-0.96014,0,3,-66.5,1.3714,923.25,3
937.5,0.33066,0.30775,-0.9829399999999999,0,3,-69.0,3.7629,924.75,3
938.5,0.45963999999999994,0.26182,-0.94873,0,2,-49.5,2.4728,921.25,3
938.83,0.29548,0.31923,-1.0172,0,2,-48.5,3.0357,920.25,3
939.1,0.50654,0.25033,-0.9373299999999999,0,3,-67.0,1.0876,923.75,3
939.5,0.57689,0.2044,-0.90312,0,2,-52.0,1.4757,923.25,3
939.58,0.31893,0.30775,-1.0057,0,2,-51.5,1.7012,922.75,3
940.25,0.61207,0.19292,-0.8917200000000001,0,3,-64.0,5.2692,921.75,3
940.83,0.30721,0.30775,-1.0057,0,2,-49.5,2.4866,921.25,3
941.0,0.33066,0.30775,-1.0057,0,2,-49.5,2.4943,921.25,3
941.25,0.30721,0.28478000000000003,-1.0172,0,2,-52.5,1.2502,923.75,3
941.5,0.57689,0.21588000000000002,-0.90312,0,2,-50.5,1.9880000000000002,922.25,3
942.0,0.31893,0.30775,-1.0057,0,2,-51.5,1.4987,923.25,3
942.25,0.36583000000000004,0.31923,-0.99434,0,2,-51.0,1.7104,922.75,3
942.75,0.31893,0.30775,-0.99434,0,3,-68.0,0.81608,924.25,3
943.25,0.24858000000000002,0.33071999999999996,-1.0057,0,2,-49.5,2.5571,921.25,3
943.75,0.56517,0.19292,-0.9259299999999999,0,2,-48.5,6.2709,920.25,3
944.25,0.41273000000000004,0.29627,-0.9829399999999999,0,3,-69.5,0.3927,925.25,3
944.5,0.28376,0.33071999999999996,-1.04,0,3,-65.5,1.6475,922.75,3
945.0,0.67069,0.16995,-0.88031,0,3,-64.5,2.1859,921.75,3
945.5,0.37756,0.30775,-0.99434,0,2,-49.0,2.7903,920.75,3
945.75,0.34238,0.29627,-1.0172,0,2,-49.5,2.4973,921.25,3
946.08,0.50654,0.23885,-0.9259299999999999,0,2,-49.0,3.0756,920.25,3
946.5,0.36583000000000004,0.33071999999999996,-0.9829399999999999,0,2,-50.5,1.9788,922.25,3
947.0,0.34238,0.30775,-1.0057,0,2,-51.5,1.7303,922.75,3
947.25,0.31893,0.30775,-0.99434,0,2,-50.5,2.2381,921.75,3
948.25,0.29548,0.30775,-1.0286,0,2,-49.5,2.4758,921.25,3
